DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               EtalonTemp                DasTemp                   MPVPosition               solenoid_valves           OutletValve               MeasurementMode           species                   HP_12CH4                  HP_12CH4_dry              HP_13CH4                  HR_13CH4                  Delta_iCH4_Raw            HP_Delta_iCH4_Raw         HP_Delta_iCH4_30s         HP_Delta_iCH4_2min        HP_Delta_iCH4_5min        HR_12CH4                  HR_12CH4_dry              HR_Delta_iCH4_Raw         HR_Delta_iCH4_30s         HR_Delta_iCH4_2min        HR_Delta_iCH4_5min        ChemDetect                H2O                       12CO2                     12CO2_dry                 13CO2                     Delta_Raw_iCO2            Delta_30s_iCO2            Delta_2min_iCO2           Delta_5min_iCO2           peak87_baseave_spec       peak88_baseave            peakheight_5              peak0_spec                ch4_splinemax             peak30_spec               peak_30                   SSIMPressure              PPF_res                   PPF_base_offset           PPF_slope_offset          PPF_shift                 PPF_CH4_conc              PPF_H2O_conc              PPF_C2H6_conc             PPF_C2H4_conc             PPF_NH3_conc              PPF_H2S_conc              
2025-05-13                07:56:34.306              132.37261929              3176.942863               1747122994.307            0                         963                       1.4800001934E+02          4.5001593486E+01          4.4996934066E+01          4.5048264633E+01          4.0518976898E+01          0.0000000000E+00          0.0000000000E+00          3.4447244701E+04          3.0000000000E+00          1.0600000000E+02          2.0229255737E+00          2.0478332750E+00          2.1928974968E-02          2.1656451109E-02          -4.7059849100E+01         -4.7059849100E+01         -4.7780659565E+01         -4.9243957634E+01         -4.9666414335E+01         1.9870890859E+00          2.0194126165E+00          -4.5657832350E+01         -4.3916671787E+01         -4.7001542011E+01         -4.6975063378E+01         0.0000000000E+00          9.9536537358E-01          5.2776747586E+02          5.3719422952E+02          5.9662809410E+00          -1.1642072082E+01         -1.1592925380E+01         -1.1023022158E+01         -1.0749158691E+01         3.2129584564E+02          9.4471083091E+00          2.8059753019E+00          4.6326390479E+00          4.6513751023E+02          6.0717287789E+01          6.0951035476E+01          0.0000000000E+00          1.4332502087E-01          -1.6785454883E+00         2.3168643439E-01          6.7221316366E-05          1.9829571118E+00          9.9788356712E-01          -4.2825921809E-01         1.8655507255E-03          3.6128350099E-02          -1.2389164525E+01         
2025-05-13                07:56:35.581              132.37263404              3176.943217               1747122995.581            0                         963                       1.4800015392E+02          4.5001426697E+01          4.4996971130E+01          4.5048301697E+01          4.0539322917E+01          0.0000000000E+00          0.0000000000E+00          3.4447999674E+04          3.0000000000E+00          1.5000000000E+02          2.0234614111E+00          2.0483630566E+00          2.2002319189E-02          2.1749396963E-02          -4.4119910186E+01         -4.4119910186E+01         -4.6787002360E+01         -4.9255661837E+01         -4.9580882671E+01         1.9950939130E+00          2.0275320085E+00          -4.5400087284E+01         -4.5321847849E+01         -4.7021210923E+01         -4.6895978341E+01         0.0000000000E+00          9.9487908053E-01          5.2776747586E+02          5.3719422952E+02          5.9662809410E+00          -1.1642072082E+01         -1.1592925380E+01         -1.1023022158E+01         -1.0749158691E+01         3.2129584564E+02          9.4471083091E+00          2.8158845846E+00          4.6478551729E+00          4.6540656408E+02          6.0687623912E+01          6.0921271987E+01          0.0000000000E+00          1.4258415800E-01          -1.7622788479E+00         1.5209768557E-01          1.6539074869E-04          1.9886556332E+00          9.9642369275E-01          -2.8454251640E-01         5.5062876351E-03          3.8936458950E-02          -4.7164474780E+00         
2025-05-13                07:56:36.858              132.37264882              3176.943572               1747122996.858            0                         963                       1.4799864856E+02          4.5001426697E+01          4.4996971130E+01          4.5048301697E+01          4.0500000000E+01          0.0000000000E+00          0.0000000000E+00          3.4447257696E+04          3.0000000000E+00          1.0600000000E+02          2.0234614111E+00          2.0483630566E+00          2.2002319189E-02          2.1749396963E-02          -4.4119910186E+01         -4.4119910186E+01         -4.6787002360E+01         -4.9255661837E+01         -4.9580882671E+01         1.9950939130E+00          2.0275320085E+00          -4.5400087284E+01         -4.5321847849E+01         -4.7021210923E+01         -4.6895978341E+01         0.0000000000E+00          9.9487908053E-01          5.2776747586E+02          5.3719422952E+02          5.9662809410E+00          -1.1642072082E+01         -1.1592925380E+01         -1.1023022158E+01         -1.0749158691E+01         3.2129584564E+02          9.4527856096E+00          2.8158845846E+00          4.6478551729E+00          4.6540656408E+02          6.0687623912E+01          6.0921271987E+01          0.0000000000E+00          1.4258415800E-01          -1.7622788479E+00         1.5209768557E-01          1.6539074869E-04          1.9886556332E+00          9.9642369275E-01          -2.8454251640E-01         5.5062876351E-03          3.8936458950E-02          -4.7164474780E+00         
2025-05-13                07:56:37.436              132.37265551              3176.943732               1747122997.436            0                         963                       1.4799777222E+02          4.5001426697E+01          4.4996971130E+01          4.5048301697E+01          4.0500000000E+01          0.0000000000E+00          0.0000000000E+00          3.4446265625E+04          3.0000000000E+00          1.0500000000E+02          2.0234614111E+00          2.0483630566E+00          2.2002319189E-02          2.1749396963E-02          -4.4119910186E+01         -4.4119910186E+01         -4.6787002360E+01         -4.9255661837E+01         -4.9580882671E+01         1.9950939130E+00          2.0275320085E+00          -4.5400087284E+01         -4.5321847849E+01         -4.7021210923E+01         -4.6895978341E+01         0.0000000000E+00          9.9487908053E-01          5.2810221491E+02          5.3753015204E+02          5.9700118227E+00          -1.1642072082E+01         -1.1592925380E+01         -1.1023022158E+01         -1.0749158691E+01         3.2149906925E+02          9.4527856096E+00          2.8158845846E+00          4.6478551729E+00          4.6540656408E+02          6.0687623912E+01          6.0921271987E+01          0.0000000000E+00          1.4258415800E-01          -1.7622788479E+00         1.5209768557E-01          1.6539074869E-04          1.9886556332E+00          9.9642369275E-01          -2.8454251640E-01         5.5062876351E-03          3.8936458950E-02          -4.7164474780E+00         
2025-05-13                07:56:38.016              132.37266222              3176.943893               1747122998.016            0                         963                       1.4799796388E+02          4.5001426697E+01          4.4996971130E+01          4.5048301697E+01          4.0500000000E+01          0.0000000000E+00          0.0000000000E+00          3.4446252243E+04          3.0000000000E+00          1.0600000000E+02          2.0234614111E+00          2.0483630566E+00          2.2002319189E-02          2.1749396963E-02          -4.4119910186E+01         -4.4119910186E+01         -4.6787002360E+01         -4.9255661837E+01         -4.9580882671E+01         1.9950939130E+00          2.0275320085E+00          -4.5400087284E+01         -4.5321847849E+01         -4.7021210923E+01         -4.6895978341E+01         0.0000000000E+00          9.9487908053E-01          5.2810221491E+02          5.3753015204E+02          5.9733922278E+00          -1.1082433296E+01         -1.1509491646E+01         -1.1046561278E+01         -1.0761618950E+01         3.2149906925E+02          9.4612569425E+00          2.8158845846E+00          4.6478551729E+00          4.6540656408E+02          6.0687623912E+01          6.0921271987E+01          0.0000000000E+00          1.4258415800E-01          -1.7622788479E+00         1.5209768557E-01          1.6539074869E-04          1.9886556332E+00          9.9642369275E-01          -2.8454251640E-01         5.5062876351E-03          3.8936458950E-02          -4.7164474780E+00         
2025-05-13                07:56:39.305              132.37267714              3176.944251               1747122999.305            0                         963                       1.4800094576E+02          4.5001426697E+01          4.4996971130E+01          4.5048301697E+01          4.0542578125E+01          0.0000000000E+00          0.0000000000E+00          3.4448099658E+04          3.0000000000E+00          1.5000000000E+02          2.0226439803E+00          2.0475342826E+00          2.1764249252E-02          2.1509799720E-02          -5.4080021021E+01         -5.4080021021E+01         -4.7805974087E+01         -4.9526223174E+01         -4.9690994168E+01         1.9818803104E+00          2.0140870173E+00          -4.9614008863E+01         -4.5287282593E+01         -4.7075970556E+01         -4.7067342224E+01         0.0000000000E+00          9.9482891330E-01          5.2810221491E+02          5.3753015204E+02          5.9733922278E+00          -1.1082433296E+01         -1.1509491646E+01         -1.1046561278E+01         -1.0761618950E+01         3.2149906925E+02          9.4612569425E+00          2.7871323563E+00          4.6215223174E+00          4.6527776177E+02          6.0684563711E+01          6.0918384174E+01          0.0000000000E+00          1.4732657520E-01          -1.7485670488E+00         1.8426254921E-01          6.9868197901E-05          1.9671798437E+00          9.9648593744E-01          -2.2921852345E-01         3.2535945333E-03          3.8098154442E-02          -8.0256513895E+00         
2025-05-13                07:56:40.582              132.37269193              3176.944606               1747123000.583            0                         963                       1.4799996908E+02          4.5001426697E+01          4.4997169243E+01          4.5048301697E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4447058607E+04          3.0000000000E+00          1.0600000000E+02          2.0226439803E+00          2.0475342826E+00          2.1764249252E-02          2.1509799720E-02          -5.4080021021E+01         -5.4080021021E+01         -4.7805974087E+01         -4.9526223174E+01         -4.9690994168E+01         1.9818803104E+00          2.0140870173E+00          -4.9614008863E+01         -4.5287282593E+01         -4.7075970556E+01         -4.7067342224E+01         0.0000000000E+00          9.9482891330E-01          5.2810221491E+02          5.3753015204E+02          5.9733922278E+00          -1.1082433296E+01         -1.1509491646E+01         -1.1046561278E+01         -1.0761618950E+01         3.2149906925E+02          9.4646474531E+00          2.7871323563E+00          4.6215223174E+00          4.6527776177E+02          6.0684563711E+01          6.0918384174E+01          0.0000000000E+00          1.4732657520E-01          -1.7485670488E+00         1.8426254921E-01          6.9868197901E-05          1.9671798437E+00          9.9648593744E-01          -2.2921852345E-01         3.2535945333E-03          3.8098154442E-02          -8.0256513895E+00         
2025-05-13                07:56:41.160              132.37269861              3176.944767               1747123001.160            0                         963                       1.4799998474E+02          4.5001426697E+01          4.4997184753E+01          4.5048301697E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4447179688E+04          3.0000000000E+00          1.0500000000E+02          2.0226439803E+00          2.0475342826E+00          2.1764249252E-02          2.1509799720E-02          -5.4080021021E+01         -5.4080021021E+01         -4.7805974087E+01         -4.9526223174E+01         -4.9690994168E+01         1.9818803104E+00          2.0140870173E+00          -4.9614008863E+01         -4.5287282593E+01         -4.7075970556E+01         -4.7067342224E+01         0.0000000000E+00          9.9482891330E-01          5.2844546910E+02          5.3787902402E+02          5.9772691250E+00          -1.1082433296E+01         -1.1509491646E+01         -1.1046561278E+01         -1.0761618950E+01         3.2170746249E+02          9.4646474531E+00          2.7871323563E+00          4.6215223174E+00          4.6527776177E+02          6.0684563711E+01          6.0918384174E+01          0.0000000000E+00          1.4732657520E-01          -1.7485670488E+00         1.8426254921E-01          6.9868197901E-05          1.9671798437E+00          9.9648593744E-01          -2.2921852345E-01         3.2535945333E-03          3.8098154442E-02          -8.0256513895E+00         
2025-05-13                07:56:41.747              132.37270542              3176.944930               1747123001.748            0                         963                       1.4800176901E+02          4.5001426697E+01          4.4997184753E+01          4.5048301697E+01          4.0529909241E+01          0.0000000000E+00          0.0000000000E+00          3.4448720851E+04          3.0000000000E+00          1.0600000000E+02          2.0226439803E+00          2.0475342826E+00          2.1764249252E-02          2.1509799720E-02          -5.4080021021E+01         -5.4080021021E+01         -4.7805974087E+01         -4.9526223174E+01         -4.9690994168E+01         1.9818803104E+00          2.0140870173E+00          -4.9614008863E+01         -4.5287282593E+01         -4.7075970556E+01         -4.7067342224E+01         0.0000000000E+00          9.9482891330E-01          5.2844546910E+02          5.3787902402E+02          5.9773578910E+00          -1.1067747288E+01         -1.1402723665E+01         -1.1069829266E+01         -1.0785256877E+01         3.2170746249E+02          9.4618017767E+00          2.7871323563E+00          4.6215223174E+00          4.6527776177E+02          6.0684563711E+01          6.0918384174E+01          0.0000000000E+00          1.4732657520E-01          -1.7485670488E+00         1.8426254921E-01          6.9868197901E-05          1.9671798437E+00          9.9648593744E-01          -2.2921852345E-01         3.2535945333E-03          3.8098154442E-02          -8.0256513895E+00         
2025-05-13                07:56:43.013              132.37272006              3176.945281               1747123003.013            0                         963                       1.4799955750E+02          4.5001426697E+01          4.4997184753E+01          4.5048301697E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4446411719E+04          3.0000000000E+00          1.5000000000E+02          2.0231175338E+00          2.0479858741E+00          2.1998875810E-02          2.1668739995E-02          -4.4093486895E+01         -4.4093486895E+01         -4.7067925096E+01         -4.9603035351E+01         -4.9634529831E+01         1.9890696185E+00          2.0213914426E+00          -4.6051070190E+01         -4.3974129378E+01         -4.6882904839E+01         -4.6929518015E+01         0.0000000000E+00          9.9376001088E-01          5.2844546910E+02          5.3787902402E+02          5.9773578910E+00          -1.1067747288E+01         -1.1402723665E+01         -1.1069829266E+01         -1.0785256877E+01         3.2170746249E+02          9.4618017767E+00          2.8154513590E+00          4.6505431994E+00          4.6531673018E+02          6.0619360664E+01          6.0852991141E+01          0.0000000000E+00          1.5460856570E-01          -1.7409875065E+00         1.9669927485E-01          1.0002129432E-04          1.9937154972E+00          9.9464248844E-01          -4.0006120863E-01         5.8442431665E-03          3.6491857973E-02          -4.9141547237E+00         
2025-05-13                07:56:44.305              132.37273501              3176.945640               1747123004.305            0                         963                       1.4800260714E+02          4.5001426697E+01          4.4997184753E+01          4.5048301697E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4449112121E+04          3.0000000000E+00          1.0600000000E+02          2.0231175338E+00          2.0479858741E+00          2.1998875810E-02          2.1668739995E-02          -4.4093486895E+01         -4.4093486895E+01         -4.7067925096E+01         -4.9603035351E+01         -4.9634529831E+01         1.9890696185E+00          2.0213914426E+00          -4.6051070190E+01         -4.3974129378E+01         -4.6882904839E+01         -4.6929518015E+01         0.0000000000E+00          9.9376001088E-01          5.2844546910E+02          5.3787902402E+02          5.9773578910E+00          -1.1067747288E+01         -1.1402723665E+01         -1.1069829266E+01         -1.0785256877E+01         3.2170746249E+02          9.4678827670E+00          2.8154513590E+00          4.6505431994E+00          4.6531673018E+02          6.0619360664E+01          6.0852991141E+01          0.0000000000E+00          1.5460856570E-01          -1.7409875065E+00         1.9669927485E-01          1.0002129432E-04          1.9937154972E+00          9.9464248844E-01          -4.0006120863E-01         5.8442431665E-03          3.6491857973E-02          -4.9141547237E+00         
2025-05-13                07:56:44.875              132.37274161              3176.945799               1747123004.875            0                         963                       1.4800360107E+02          4.5001426697E+01          4.4997184753E+01          4.5048301697E+01          4.0562500000E+01          0.0000000000E+00          0.0000000000E+00          3.4450027344E+04          3.0000000000E+00          1.0500000000E+02          2.0231175338E+00          2.0479858741E+00          2.1998875810E-02          2.1668739995E-02          -4.4093486895E+01         -4.4093486895E+01         -4.7067925096E+01         -4.9603035351E+01         -4.9634529831E+01         1.9890696185E+00          2.0213914426E+00          -4.6051070190E+01         -4.3974129378E+01         -4.6882904839E+01         -4.6929518015E+01         0.0000000000E+00          9.9376001088E-01          5.2970459905E+02          5.3915003387E+02          5.9914824068E+00          -1.1067747288E+01         -1.1402723665E+01         -1.1069829266E+01         -1.0785256877E+01         3.2247189358E+02          9.4678827670E+00          2.8154513590E+00          4.6505431994E+00          4.6531673018E+02          6.0619360664E+01          6.0852991141E+01          0.0000000000E+00          1.5460856570E-01          -1.7409875065E+00         1.9669927485E-01          1.0002129432E-04          1.9937154972E+00          9.9464248844E-01          -4.0006120863E-01         5.8442431665E-03          3.6491857973E-02          -4.9141547237E+00         
2025-05-13                07:56:45.430              132.37274803              3176.945953               1747123005.430            0                         963                       1.4800125731E+02          4.5001336856E+01          4.4997297054E+01          4.5048369077E+01          4.0516501650E+01          0.0000000000E+00          0.0000000000E+00          3.4451059406E+04          3.0000000000E+00          1.0600000000E+02          2.0231175338E+00          2.0479858741E+00          2.1998875810E-02          2.1668739995E-02          -4.4093486895E+01         -4.4093486895E+01         -4.7067925096E+01         -4.9603035351E+01         -4.9634529831E+01         1.9890696185E+00          2.0213914426E+00          -4.6051070190E+01         -4.3974129378E+01         -4.6882904839E+01         -4.6929518015E+01         0.0000000000E+00          9.9376001088E-01          5.2970459905E+02          5.3915003387E+02          5.9852723043E+00          -1.2092764180E+01         -1.1420522173E+01         -1.1146664068E+01         -1.0807485780E+01         3.2247189358E+02          9.4835765991E+00          2.8154513590E+00          4.6505431994E+00          4.6531673018E+02          6.0619360664E+01          6.0852991141E+01          0.0000000000E+00          1.5460856570E-01          -1.7409875065E+00         1.9669927485E-01          1.0002129432E-04          1.9937154972E+00          9.9464248844E-01          -4.0006120863E-01         5.8442431665E-03          3.6491857973E-02          -4.9141547237E+00         
2025-05-13                07:56:46.703              132.37276278              3176.946307               1747123006.704            0                         963                       1.4799734612E+02          4.5001304626E+01          4.4997337341E+01          4.5048393250E+01          4.0526041667E+01          0.0000000000E+00          0.0000000000E+00          3.4446739453E+04          3.0000000000E+00          1.5000000000E+02          2.0229349778E+00          2.0477791682E+00          2.2078839280E-02          2.1716934465E-02          -4.0522031515E+01         -4.0522031515E+01         -4.5403856776E+01         -4.9261809564E+01         -4.9493216260E+01         1.9829961223E+00          2.0151828600E+00          -4.0983786424E+01         -4.2355615597E+01         -4.6451696619E+01         -4.6922745801E+01         0.0000000000E+00          9.9291675479E-01          5.2970459905E+02          5.3915003387E+02          5.9852723043E+00          -1.2092764180E+01         -1.1420522173E+01         -1.1146664068E+01         -1.0807485780E+01         3.2247189358E+02          9.4835765991E+00          2.8252702745E+00          4.6409724094E+00          4.6527787969E+02          6.0567922042E+01          6.0801615175E+01          0.0000000000E+00          1.4236886951E-01          -1.7210178632E+00         1.7616185003E-01          1.3725005674E-04          1.9916273762E+00          9.9514577342E-01          -3.5552446867E-01         3.6499214589E-03          4.0480049614E-02          -7.6018043597E+00         
2025-05-13                07:56:47.993              132.37277770              3176.946665               1747123007.993            0                         963                       1.4799895797E+02          4.5001304626E+01          4.4997337341E+01          4.5048393250E+01          4.0526815182E+01          0.0000000000E+00          0.0000000000E+00          3.4445406663E+04          3.0000000000E+00          1.0600000000E+02          2.0229349778E+00          2.0477791682E+00          2.2078839280E-02          2.1716934465E-02          -4.0522031515E+01         -4.0522031515E+01         -4.5403856776E+01         -4.9261809564E+01         -4.9493216260E+01         1.9829961223E+00          2.0151828600E+00          -4.0983786424E+01         -4.2355615597E+01         -4.6451696619E+01         -4.6922745801E+01         0.0000000000E+00          9.9291675479E-01          5.2970459905E+02          5.3915003387E+02          5.9852723043E+00          -1.2092764180E+01         -1.1420522173E+01         -1.1146664068E+01         -1.0807485780E+01         3.2247189358E+02          9.4776814876E+00          2.8252702745E+00          4.6409724094E+00          4.6527787969E+02          6.0567922042E+01          6.0801615175E+01          0.0000000000E+00          1.4236886951E-01          -1.7210178632E+00         1.7616185003E-01          1.3725005674E-04          1.9916273762E+00          9.9514577342E-01          -3.5552446867E-01         3.6499214589E-03          4.0480049614E-02          -7.6018043597E+00         
2025-05-13                07:56:48.582              132.37278453              3176.946829               1747123008.583            0                         963                       1.4799902344E+02          4.5001304626E+01          4.4997337341E+01          4.5048393250E+01          4.0500000000E+01          0.0000000000E+00          0.0000000000E+00          3.4445031250E+04          3.0000000000E+00          1.0500000000E+02          2.0229349778E+00          2.0477791682E+00          2.2078839280E-02          2.1716934465E-02          -4.0522031515E+01         -4.0522031515E+01         -4.5403856776E+01         -4.9261809564E+01         -4.9493216260E+01         1.9829961223E+00          2.0151828600E+00          -4.0983786424E+01         -4.2355615597E+01         -4.6451696619E+01         -4.6922745801E+01         0.0000000000E+00          9.9291675479E-01          5.3006740092E+02          5.3951097055E+02          5.9892791746E+00          -1.2092764180E+01         -1.1420522173E+01         -1.1146664068E+01         -1.0807485780E+01         3.2269215442E+02          9.4776814876E+00          2.8252702745E+00          4.6409724094E+00          4.6527787969E+02          6.0567922042E+01          6.0801615175E+01          0.0000000000E+00          1.4236886951E-01          -1.7210178632E+00         1.7616185003E-01          1.3725005674E-04          1.9916273762E+00          9.9514577342E-01          -3.5552446867E-01         3.6499214589E-03          4.0480049614E-02          -7.6018043597E+00         
2025-05-13                07:56:49.157              132.37279118              3176.946988               1747123009.158            0                         963                       1.4799910955E+02          4.5000807079E+01          4.4997375614E+01          4.5048642023E+01          4.0460808581E+01          0.0000000000E+00          0.0000000000E+00          3.4444499716E+04          3.0000000000E+00          1.0600000000E+02          2.0229349778E+00          2.0477791682E+00          2.2078839280E-02          2.1716934465E-02          -4.0522031515E+01         -4.0522031515E+01         -4.5403856776E+01         -4.9261809564E+01         -4.9493216260E+01         1.9829961223E+00          2.0151828600E+00          -4.0983786424E+01         -4.2355615597E+01         -4.6451696619E+01         -4.6922745801E+01         0.0000000000E+00          9.9291675479E-01          5.3006740092E+02          5.3951097055E+02          5.9937724445E+00          -1.1351617589E+01         -1.1428000681E+01         -1.1192177058E+01         -1.0830052360E+01         3.2269215442E+02          9.5008635603E+00          2.8252702745E+00          4.6409724094E+00          4.6527787969E+02          6.0567922042E+01          6.0801615175E+01          0.0000000000E+00          1.4236886951E-01          -1.7210178632E+00         1.7616185003E-01          1.3725005674E-04          1.9916273762E+00          9.9514577342E-01          -3.5552446867E-01         3.6499214589E-03          4.0480049614E-02          -7.6018043597E+00         
2025-05-13                07:56:50.453              132.37280617              3176.947348               1747123010.453            0                         963                       1.4800071408E+02          4.5000511169E+01          4.4997398376E+01          4.5048789978E+01          4.0482682292E+01          0.0000000000E+00          0.0000000000E+00          3.4446322721E+04          3.0000000000E+00          1.5000000000E+02          2.0232642729E+00          2.0481169543E+00          2.1859729591E-02          2.1634394274E-02          -5.0200531646E+01         -5.0200531646E+01         -4.6515569612E+01         -4.9213885254E+01         -4.9595231968E+01         1.9940121549E+00          2.0263488305E+00          -4.9893214822E+01         -4.3283911180E+01         -4.6225084939E+01         -4.7125763661E+01         0.0000000000E+00          9.9308818279E-01          5.3006740092E+02          5.3951097055E+02          5.9937724445E+00          -1.1351617589E+01         -1.1428000681E+01         -1.1192177058E+01         -1.0830052360E+01         3.2269215442E+02          9.5008635603E+00          2.7989268108E+00          4.6428007748E+00          4.6541644622E+02          6.0578379150E+01          6.0812060313E+01          0.0000000000E+00          1.5325703005E-01          -1.6386440983E+00         2.4939785548E-01          1.5660589726E-04          1.9835546939E+00          9.9525913682E-01          -5.1825871579E-01         -5.6670614911E-04         3.8911841727E-02          -9.5499543199E+00         
2025-05-13                07:56:51.755              132.37282124              3176.947710               1747123011.755            0                         963                       1.4800033569E+02          4.5000511169E+01          4.4997398376E+01          4.5048789978E+01          4.0500000000E+01          0.0000000000E+00          0.0000000000E+00          3.4446480469E+04          3.0000000000E+00          1.0600000000E+02          2.0232642729E+00          2.0481169543E+00          2.1859729591E-02          2.1634394274E-02          -5.0200531646E+01         -5.0200531646E+01         -4.6515569612E+01         -4.9213885254E+01         -4.9595231968E+01         1.9940121549E+00          2.0263488305E+00          -4.9893214822E+01         -4.3283911180E+01         -4.6225084939E+01         -4.7125763661E+01         0.0000000000E+00          9.9308818279E-01          5.3006740092E+02          5.3951097055E+02          5.9937724445E+00          -1.1351617589E+01         -1.1428000681E+01         -1.1192177058E+01         -1.0830052360E+01         3.2269215442E+02          9.4857846707E+00          2.7989268108E+00          4.6428007748E+00          4.6541644622E+02          6.0578379150E+01          6.0812060313E+01          0.0000000000E+00          1.5325703005E-01          -1.6386440983E+00         2.4939785548E-01          1.5660589726E-04          1.9835546939E+00          9.9525913682E-01          -5.1825871579E-01         -5.6670614911E-04         3.8911841727E-02          -9.5499543199E+00         
2025-05-13                07:56:52.335              132.37282796              3176.947871               1747123012.336            0                         963                       1.4799951172E+02          4.5000511169E+01          4.4997398376E+01          4.5048789978E+01          4.0500000000E+01          0.0000000000E+00          0.0000000000E+00          3.4445890503E+04          3.0000000000E+00          1.0500000000E+02          2.0232642729E+00          2.0481169543E+00          2.1859729591E-02          2.1634394274E-02          -5.0200531646E+01         -5.0200531646E+01         -4.6515569612E+01         -4.9213885254E+01         -4.9595231968E+01         1.9940121549E+00          2.0263488305E+00          -4.9893214822E+01         -4.3283911180E+01         -4.6225084939E+01         -4.7125763661E+01         0.0000000000E+00          9.9308818279E-01          5.3055941350E+02          5.4001341701E+02          5.9993544437E+00          -1.1351617589E+01         -1.1428000681E+01         -1.1192177058E+01         -1.0830052360E+01         3.2299086045E+02          9.4857846707E+00          2.7989268108E+00          4.6428007748E+00          4.6541644622E+02          6.0578379150E+01          6.0812060313E+01          0.0000000000E+00          1.5325703005E-01          -1.6386440983E+00         2.4939785548E-01          1.5660589726E-04          1.9835546939E+00          9.9525913682E-01          -5.1825871579E-01         -5.6670614911E-04         3.8911841727E-02          -9.5499543199E+00         
2025-05-13                07:56:52.917              132.37283469              3176.948033               1747123012.917            0                         963                       1.4799916525E+02          4.5000511169E+01          4.4997398376E+01          4.5048789978E+01          4.0500000000E+01          0.0000000000E+00          0.0000000000E+00          3.4445945944E+04          3.0000000000E+00          1.0600000000E+02          2.0232642729E+00          2.0481169543E+00          2.1859729591E-02          2.1634394274E-02          -5.0200531646E+01         -5.0200531646E+01         -4.6515569612E+01         -4.9213885254E+01         -4.9595231968E+01         1.9940121549E+00          2.0263488305E+00          -4.9893214822E+01         -4.3283911180E+01         -4.6225084939E+01         -4.7125763661E+01         0.0000000000E+00          9.9308818279E-01          5.3055941350E+02          5.4001341701E+02          5.9979838949E+00          -1.1577473685E+01         -1.1442565277E+01         -1.1191509849E+01         -1.0849471906E+01         3.2299086045E+02          9.5059232810E+00          2.7989268108E+00          4.6428007748E+00          4.6541644622E+02          6.0578379150E+01          6.0812060313E+01          0.0000000000E+00          1.5325703005E-01          -1.6386440983E+00         2.4939785548E-01          1.5660589726E-04          1.9835546939E+00          9.9525913682E-01          -5.1825871579E-01         -5.6670614911E-04         3.8911841727E-02          -9.5499543199E+00         
2025-05-13                07:56:54.197              132.37284951              3176.948388               1747123014.198            0                         963                       1.4800170863E+02          4.5000491333E+01          4.4997418213E+01          4.5048770142E+01          4.0500000000E+01          0.0000000000E+00          0.0000000000E+00          3.4448096370E+04          3.0000000000E+00          1.5000000000E+02          2.0227516047E+00          2.0476325536E+00          2.1903115772E-02          2.1611921741E-02          -4.8090277132E+01         -4.8090277132E+01         -4.6700966184E+01         -4.9127588080E+01         -4.9517640672E+01         2.0015930781E+00          2.0340585835E+00          -5.4477607162E+01         -4.5069784438E+01         -4.6393165137E+01         -4.7210960961E+01         0.0000000000E+00          9.9441806507E-01          5.3055941350E+02          5.4001341701E+02          5.9979838949E+00          -1.1577473685E+01         -1.1442565277E+01         -1.1191509849E+01         -1.0849471906E+01         3.2299086045E+02          9.5059232810E+00          2.8033586327E+00          4.6739382936E+00          4.6517932967E+02          6.0659501969E+01          6.0892979289E+01          0.0000000000E+00          1.5343089311E-01          -1.6373503805E+00         2.7570797011E-01          1.3884379524E-04          1.9832509024E+00          9.9723605502E-01          -5.3139471091E-01         3.6444638343E-03          3.5966303183E-02          -1.2161859963E+01         
2025-05-13                07:56:55.497              132.37286456              3176.948749               1747123015.498            0                         963                       1.4799821810E+02          4.5000419617E+01          4.4997489929E+01          4.5048698425E+01          4.0518151815E+01          0.0000000000E+00          0.0000000000E+00          3.4444163908E+04          3.0000000000E+00          1.0600000000E+02          2.0227516047E+00          2.0476325536E+00          2.1903115772E-02          2.1611921741E-02          -4.8090277132E+01         -4.8090277132E+01         -4.6700966184E+01         -4.9127588080E+01         -4.9517640672E+01         2.0015930781E+00          2.0340585835E+00          -5.4477607162E+01         -4.5069784438E+01         -4.6393165137E+01         -4.7210960961E+01         0.0000000000E+00          9.9441806507E-01          5.3055941350E+02          5.4001341701E+02          5.9979838949E+00          -1.1577473685E+01         -1.1442565277E+01         -1.1191509849E+01         -1.0849471906E+01         3.2299086045E+02          9.5142804523E+00          2.8033586327E+00          4.6739382936E+00          4.6517932967E+02          6.0659501969E+01          6.0892979289E+01          0.0000000000E+00          1.5343089311E-01          -1.6373503805E+00         2.7570797011E-01          1.3884379524E-04          1.9832509024E+00          9.9723605502E-01          -5.3139471091E-01         3.6444638343E-03          3.5966303183E-02          -1.2161859963E+01         
